section,date,day,hour,speed
1,2025-09-23,1,11,99.79
1,2025-09-23,1,12,89.71
1,2025-09-23,1,13,57.54
1,2025-09-23,1,14,62.89
1,2025-09-23,1,15,82.76
1,2025-09-23,1,16,94.63
1,2025-09-23,1,17,75.04
1,2025-09-23,1,18,100.43
1,2025-09-23,1,19,102.49
1,2025-09-23,1,20,103.89
1,2025-09-23,1,21,105.02
1,2025-09-23,1,22,105.75
1,2025-09-23,1,23,105.97
1,2025-09-24,2,0,103.27
1,2025-09-24,2,1,101.8
1,2025-09-24,2,2,98.34
1,2025-09-24,2,3,96.74
1,2025-09-24,2,4,99.31
1,2025-09-24,2,5,102.55
1,2025-09-24,2,6,107.2
1,2025-09-24,2,7,106.77
1,2025-09-24,2,8,105.48
1,2025-09-24,2,9,103.07
1,2025-09-24,2,10,102.2
1,2025-09-24,2,11,100.23
1,2025-09-24,2,12,96.21
1,2025-09-24,2,13,99.56
1,2025-09-24,2,14,89.8
1,2025-09-24,2,15,49.03
1,2025-09-24,2,16,51.03
1,2025-09-24,2,17,67.89
1,2025-09-24,2,18,82.62
1,2025-09-24,2,19,77.41
1,2025-09-24,2,20,75.45
1,2025-09-24,2,21,77.59
1,2025-09-24,2,22,79.7
1,2025-09-24,2,23,84.02
1,2025-09-25,3,0,83.14
1,2025-09-25,3,1,78.34
1,2025-09-25,3,2,75.87
1,2025-09-25,3,3,71.4
1,2025-09-25,3,4,76.42
1,2025-09-25,3,5,77.52
1,2025-09-25,3,6,96.29
1,2025-09-25,3,7,103.88
1,2025-09-25,3,8,104.35
1,2025-09-25,3,9,104.5
1,2025-09-25,3,10,100.86
1,2025-09-25,3,11,100.31
1,2025-09-25,3,12,101.53
1,2025-09-25,3,13,101.83
1,2025-09-25,3,14,59.59
1,2025-09-25,3,15,67.66
1,2025-09-25,3,16,91.04
1,2025-09-25,3,17,103.77
1,2025-09-25,3,18,101.77
1,2025-09-25,3,19,102.37
1,2025-09-25,3,20,103.47
1,2025-09-25,3,21,105.27
1,2025-09-25,3,22,105.78
1,2025-09-25,3,23,106.05
1,2025-09-26,4,0,103.42
1,2025-09-26,4,1,102.99
1,2025-09-26,4,2,101.67
1,2025-09-26,4,3,99.05
1,2025-09-26,4,4,99.53
1,2025-09-26,4,5,102.26
1,2025-09-26,4,6,105.92
1,2025-09-26,4,7,105.79
1,2025-09-26,4,8,105.98
1,2025-09-26,4,9,103.34
1,2025-09-26,4,10,99.35
1,2025-09-26,4,11,98.57
1,2025-09-26,4,12,97.32
1,2025-09-26,4,13,94.82
1,2025-09-26,4,14,74.12
1,2025-09-26,4,15,57.11
1,2025-09-26,4,16,48.38
1,2025-09-26,4,17,47.76
1,2025-09-26,4,18,61.66
1,2025-09-26,4,19,103.39
1,2025-09-26,4,20,102.24
1,2025-09-26,4,21,103.03
1,2025-09-26,4,22,106.44
1,2025-09-26,4,23,107.83
1,2025-09-27,5,0,106.6
1,2025-09-27,5,1,103.71
1,2025-09-27,5,2,102.45
1,2025-09-27,5,3,89.53
1,2025-09-27,5,4,91.24
1,2025-09-27,5,5,100.99
1,2025-09-27,5,6,108.97
1,2025-09-27,5,7,105.49
1,2025-09-27,5,8,102.12
1,2025-09-27,5,9,96.85
1,2025-09-27,5,10,94.83
1,2025-09-27,5,11,97.77
1,2025-09-27,5,12,92.07
1,2025-09-27,5,13,72.41
1,2025-09-27,5,14,67.22
1,2025-09-27,5,15,74.43
1,2025-09-27,5,16,50.98
1,2025-09-27,5,17,48.52
1,2025-09-27,5,18,41.93
1,2025-09-27,5,19,61.01
1,2025-09-27,5,20,91.76
1,2025-09-27,5,21,102.55
1,2025-09-27,5,22,108.35
1,2025-09-27,5,23,111.01
1,2025-09-28,6,0,110.34
1,2025-09-28,6,1,83.43
1,2025-09-28,6,2,75.51
1,2025-09-28,6,3,75.92
1,2025-09-28,6,4,81.5
1,2025-09-28,6,5,85.95
1,2025-09-28,6,6,95.15
1,2025-09-28,6,7,96.93
1,2025-09-28,6,8,93.45
1,2025-09-28,6,9,89.92
1,2025-09-28,6,10,77.33
1,2025-09-28,6,11,80.73
1,2025-09-28,6,12,90.78
1,2025-09-28,6,13,89.38
1,2025-09-28,6,14,85.54
1,2025-09-28,6,15,90.32
1,2025-09-28,6,16,90.45
1,2025-09-28,6,17,89.02
1,2025-09-28,6,18,94.76
1,2025-09-28,6,19,97.93
1,2025-09-28,6,20,98.6
1,2025-09-28,6,21,105.32
1,2025-09-28,6,22,106.77
1,2025-09-28,6,23,108.33
1,2025-09-29,0,0,105.83
1,2025-09-29,0,1,104.36
1,2025-09-29,0,2,100.4
1,2025-09-29,0,3,101.99
1,2025-09-29,0,4,104.1
1,2025-09-29,0,5,105.08
1,2025-09-29,0,6,106.08
1,2025-09-29,0,7,106.48
1,2025-09-29,0,8,105.95
1,2025-09-29,0,9,101.78
1,2025-09-29,0,10,100.26
1,2025-09-29,0,11,99.54
1,2025-09-29,0,12,99.87
1,2025-09-29,0,13,98.81
1,2025-09-29,0,14,93.33
1,2025-09-29,0,15,98.28
1,2025-09-29,0,16,97.66
1,2025-09-29,0,17,81.69
1,2025-09-29,0,18,57.11
1,2025-09-29,0,19,103.57
1,2025-09-29,0,20,104.27
1,2025-09-29,0,21,105.45
1,2025-09-29,0,22,106.12
1,2025-09-29,0,23,108.11
1,2025-09-30,1,0,103.63
1,2025-09-30,1,1,99.84
1,2025-09-30,1,2,99.14
1,2025-09-30,1,3,97.58
1,2025-09-30,1,4,98.21
1,2025-09-30,1,5,102.01
1,2025-09-30,1,6,106.0
1,2025-09-30,1,7,105.65
1,2025-09-30,1,8,105.55
1,2025-09-30,1,9,103.29
1,2025-09-30,1,10,100.69
1,2025-09-30,1,11,100.42
1,2025-09-30,1,12,101.05
1,2025-09-30,1,13,99.83
1,2025-09-30,1,14,79.64
1,2025-09-30,1,15,81.87
1,2025-09-30,1,16,88.88
1,2025-09-30,1,17,97.72
1,2025-09-30,1,18,100.43
1,2025-09-30,1,19,102.46
1,2025-09-30,1,20,104.02
1,2025-09-30,1,21,104.75
1,2025-09-30,1,22,106.14
1,2025-09-30,1,23,105.84
1,2025-10-01,2,0,104.72
1,2025-10-01,2,1,102.2
1,2025-10-01,2,2,100.26
1,2025-10-01,2,3,97.84
1,2025-10-01,2,4,98.3
1,2025-10-01,2,5,101.55
1,2025-10-01,2,6,106.55
1,2025-10-01,2,7,106.33
1,2025-10-01,2,8,107.21
1,2025-10-01,2,9,103.13
1,2025-10-01,2,10,98.85
1,2025-10-01,2,11,97.82
1,2025-10-01,2,12,69.76
1,2025-10-01,2,13,98.79
1,2025-10-01,2,14,91.23
1,2025-10-01,2,15,64.94
1,2025-10-01,2,16,68.73
1,2025-10-01,2,17,86.3
1,2025-10-01,2,18,99.68
1,2025-10-01,2,19,102.14
1,2025-10-01,2,20,103.05
1,2025-10-01,2,21,105.72
1,2025-10-01,2,22,106.05
1,2025-10-01,2,23,106.11
1,2025-10-02,3,0,103.87
1,2025-10-02,3,1,102.59
1,2025-10-02,3,2,98.68
1,2025-10-02,3,3,97.86
1,2025-10-02,3,4,98.58
1,2025-10-02,3,5,101.18
1,2025-10-02,3,6,106.28
1,2025-10-02,3,7,105.89
1,2025-10-02,3,8,107.28
1,2025-10-02,3,9,104.53
1,2025-10-02,3,10,103.41
1,2025-10-02,3,11,101.58
1,2025-10-02,3,12,99.1
1,2025-10-02,3,13,95.07
1,2025-10-02,3,14,100.41
1,2025-10-02,3,15,94.53
1,2025-10-02,3,16,82.79
1,2025-10-02,3,17,102.61
1,2025-10-02,3,18,99.99
1,2025-10-02,3,19,102.95
1,2025-10-02,3,20,102.65
1,2025-10-02,3,21,105.19
1,2025-10-02,3,22,106.52
1,2025-10-02,3,23,107.89
1,2025-10-03,4,0,107.83
1,2025-10-03,4,1,95.82
1,2025-10-03,4,2,94.32
1,2025-10-03,4,3,97.28
1,2025-10-03,4,4,85.51
1,2025-10-03,4,5,79.77
1,2025-10-03,4,6,84.24
1,2025-10-03,4,7,95.83
1,2025-10-03,4,8,100.94
1,2025-10-03,4,9,97.05
1,2025-10-03,4,10,96.51
1,2025-10-03,4,11,96.55
1,2025-10-03,4,12,94.88
1,2025-10-03,4,13,94.3
1,2025-10-03,4,14,117.0
1,2025-10-03,4,15,96.21
1,2025-10-03,4,16,91.96
1,2025-10-03,4,17,97.77
1,2025-10-03,4,18,100.8
1,2025-10-03,4,19,103.34
1,2025-10-03,4,20,104.14
1,2025-10-03,4,21,109.24
1,2025-10-03,4,22,109.35
1,2025-10-03,4,23,109.64
1,2025-10-04,5,0,105.9
1,2025-10-04,5,1,104.63
1,2025-10-04,5,2,102.19
1,2025-10-04,5,3,104.2
1,2025-10-04,5,4,103.87
1,2025-10-04,5,5,105.81
1,2025-10-04,5,6,108.99
1,2025-10-04,5,7,108.88
1,2025-10-04,5,8,108.16
1,2025-10-04,5,9,104.36
1,2025-10-04,5,10,99.75
1,2025-10-04,5,11,100.56
1,2025-10-04,5,12,100.32
1,2025-10-04,5,13,96.49
1,2025-10-04,5,14,93.8
1,2025-10-04,5,15,98.21
1,2025-10-04,5,16,93.78
1,2025-10-04,5,17,87.87
1,2025-10-04,5,18,96.01
1,2025-10-04,5,19,99.24
1,2025-10-04,5,20,99.37
1,2025-10-04,5,21,102.5
1,2025-10-04,5,22,106.82
1,2025-10-04,5,23,109.44
1,2025-10-05,6,0,109.5
1,2025-10-05,6,1,108.11
1,2025-10-05,6,2,106.32
1,2025-10-05,6,3,105.24
1,2025-10-05,6,4,106.36
1,2025-10-05,6,5,102.08
1,2025-10-05,6,6,112.99
1,2025-10-05,6,7,111.16
1,2025-10-05,6,8,106.95
1,2025-10-05,6,9,101.14
1,2025-10-05,6,10,92.87
1,2025-10-05,6,11,93.37
1,2025-10-05,6,12,92.14
1,2025-10-05,6,13,80.62
1,2025-10-05,6,14,79.4
1,2025-10-05,6,15,84.12
1,2025-10-05,6,16,83.27
1,2025-10-05,6,17,68.15
1,2025-10-05,6,18,66.46
1,2025-10-05,6,19,82.63
1,2025-10-05,6,20,87.53
1,2025-10-05,6,21,88.05
1,2025-10-05,6,22,93.1
1,2025-10-05,6,23,102.34
1,2025-10-06,0,0,102.75
1,2025-10-06,0,1,105.46
1,2025-10-06,0,2,103.29
1,2025-10-06,0,3,100.05
1,2025-10-06,0,4,94.56
1,2025-10-06,0,5,95.91
1,2025-10-06,0,6,105.28
1,2025-10-06,0,7,104.44
1,2025-10-06,0,8,103.87
1,2025-10-06,0,9,93.69
1,2025-10-06,0,10,89.78
1,2025-10-06,0,11,87.74
1,2025-10-06,0,12,75.44
1,2025-10-06,0,13,48.16
1,2025-10-06,0,14,33.48
1,2025-10-06,0,15,21.75
1,2025-10-06,0,16,20.18
1,2025-10-06,0,17,21.16
1,2025-10-06,0,18,22.49
1,2025-10-06,0,19,30.68
1,2025-10-06,0,20,32.41
1,2025-10-06,0,21,35.82
1,2025-10-06,0,22,40.67
1,2025-10-06,0,23,68.77
1,2025-10-07,1,0,62.8
1,2025-10-07,1,1,65.06
1,2025-10-07,1,2,72.3
1,2025-10-07,1,3,76.17
1,2025-10-07,1,4,75.43
1,2025-10-07,1,5,83.52
1,2025-10-07,1,6,90.16
1,2025-10-07,1,7,91.22
1,2025-10-07,1,8,96.61
1,2025-10-07,1,9,92.04
1,2025-10-07,1,10,89.89
1,2025-10-07,1,11,85.03
1,2025-10-07,1,12,72.35
1,2025-10-07,1,13,83.21
1,2025-10-07,1,14,78.99
1,2025-10-07,1,15,61.66
1,2025-10-07,1,16,59.59
1,2025-10-07,1,17,53.24
1,2025-10-07,1,18,38.01
1,2025-10-07,1,19,27.43
1,2025-10-07,1,20,23.32
1,2025-10-07,1,21,31.97
1,2025-10-07,1,22,36.08
1,2025-10-07,1,23,43.58
1,2025-10-08,2,0,61.22
1,2025-10-08,2,1,90.52
1,2025-10-08,2,2,94.13
1,2025-10-08,2,3,97.41
1,2025-10-08,2,4,94.26
1,2025-10-08,2,5,102.87
1,2025-10-08,2,6,110.34
1,2025-10-08,2,7,107.92
1,2025-10-08,2,8,104.64
1,2025-10-08,2,9,85.03
1,2025-10-08,2,10,88.73
1,2025-10-08,2,11,95.17
1,2025-10-08,2,12,92.79
1,2025-10-08,2,13,90.78
1,2025-10-08,2,14,90.23
1,2025-10-08,2,15,89.18
1,2025-10-08,2,16,62.52
1,2025-10-08,2,17,51.69
1,2025-10-08,2,18,42.68
1,2025-10-08,2,19,40.45
1,2025-10-08,2,20,72.75
1,2025-10-08,2,21,46.49
1,2025-10-08,2,22,44.96
1,2025-10-08,2,23,71.25
1,2025-10-09,3,0,95.81
1,2025-10-09,3,1,108.7
1,2025-10-09,3,2,108.99
1,2025-10-09,3,3,106.75
1,2025-10-09,3,4,106.95
1,2025-10-09,3,5,107.87
1,2025-10-09,3,6,112.2
1,2025-10-09,3,7,108.12
1,2025-10-09,3,8,106.57
1,2025-10-09,3,9,101.01
1,2025-10-09,3,10,97.45
1,2025-10-09,3,11,97.37
1,2025-10-09,3,12,98.46
1,2025-10-09,3,13,92.97
1,2025-10-09,3,14,89.35
1,2025-10-09,3,15,91.78
1,2025-10-09,3,16,83.31
1,2025-10-09,3,17,91.59
1,2025-10-09,3,18,90.83
1,2025-10-09,3,19,92.82
1,2025-10-09,3,20,87.94
1,2025-10-09,3,21,92.26
1,2025-10-09,3,22,96.5
1,2025-10-09,3,23,106.94
1,2025-10-10,4,0,107.64
1,2025-10-10,4,1,106.06
1,2025-10-10,4,2,104.19
1,2025-10-10,4,3,102.43
1,2025-10-10,4,4,103.2
1,2025-10-10,4,5,105.42
1,2025-10-10,4,6,108.17
1,2025-10-10,4,7,107.14
1,2025-10-10,4,8,104.59
1,2025-10-10,4,9,102.35
1,2025-10-10,4,10,101.44
1,2025-10-10,4,11,101.47
1,2025-10-10,4,12,101.48
1,2025-10-10,4,13,97.32
1,2025-10-10,4,14,99.54
1,2025-10-10,4,15,95.94
1,2025-10-10,4,16,87.62
1,2025-10-10,4,17,98.13
1,2025-10-10,4,18,83.24
1,2025-10-10,4,19,76.52
1,2025-10-10,4,20,82.76
1,2025-10-10,4,21,83.89
1,2025-10-10,4,22,92.42
1,2025-10-10,4,23,95.66
1,2025-10-11,5,0,92.89
1,2025-10-11,5,1,90.72
1,2025-10-11,5,2,88.68
1,2025-10-11,5,3,90.06
1,2025-10-11,5,4,92.14
1,2025-10-11,5,5,98.81
1,2025-10-11,5,6,106.36
1,2025-10-11,5,7,107.85
1,2025-10-11,5,8,105.21
1,2025-10-11,5,9,103.36
1,2025-10-11,5,10,99.69
1,2025-10-11,5,11,98.96
1,2025-10-11,5,12,102.0
1,2025-10-11,5,13,96.6
1,2025-10-11,5,14,93.56
1,2025-10-11,5,15,92.7
1,2025-10-11,5,16,81.67
1,2025-10-11,5,17,88.77
1,2025-10-11,5,18,96.14
1,2025-10-11,5,19,98.2
1,2025-10-11,5,20,101.66
1,2025-10-11,5,21,107.25
1,2025-10-11,5,22,104.69
1,2025-10-11,5,23,78.49
1,2025-10-12,6,0,74.32
1,2025-10-12,6,1,83.66
1,2025-10-12,6,2,89.42
1,2025-10-12,6,3,94.17
1,2025-10-12,6,4,91.21
1,2025-10-12,6,5,90.37
1,2025-10-12,6,6,103.87
1,2025-10-12,6,7,112.48
1,2025-10-12,6,8,109.19
1,2025-10-12,6,9,107.94
1,2025-10-12,6,10,105.18
1,2025-10-12,6,11,104.24
1,2025-10-12,6,12,103.9
1,2025-10-12,6,13,101.82
1,2025-10-12,6,14,97.82
1,2025-10-12,6,15,97.01
1,2025-10-12,6,16,96.45
1,2025-10-12,6,17,99.56
1,2025-10-12,6,18,97.57
1,2025-10-12,6,19,99.07
1,2025-10-12,6,20,98.82
1,2025-10-12,6,21,104.04
1,2025-10-12,6,22,107.1
1,2025-10-12,6,23,108.33
1,2025-10-13,0,0,106.29
1,2025-10-13,0,1,104.56
1,2025-10-13,0,2,95.14
1,2025-10-13,0,3,99.17
1,2025-10-13,0,4,84.2
1,2025-10-13,0,5,74.84
1,2025-10-13,0,6,84.19
1,2025-10-13,0,7,93.71
1,2025-10-13,0,8,77.36
1,2025-10-13,0,9,55.15
1,2025-10-13,0,10,86.17
1,2025-10-13,0,11,89.19
1,2025-10-13,0,12,88.31
1,2025-10-13,0,13,79.83
1,2025-10-13,0,14,93.41
1,2025-10-13,0,15,85.78
1,2025-10-13,0,16,90.24
1,2025-10-13,0,17,83.41
1,2025-10-13,0,18,78.28
1,2025-10-13,0,19,87.23
1,2025-10-13,0,20,86.17
1,2025-10-13,0,21,86.72
1,2025-10-13,0,22,90.27
1,2025-10-13,0,23,90.53
1,2025-10-14,1,0,90.42
1,2025-10-14,1,1,88.95
1,2025-10-14,1,2,77.16
1,2025-10-14,1,3,75.79
1,2025-10-14,1,4,84.2
1,2025-10-14,1,5,89.24
1,2025-10-14,1,6,96.11
1,2025-10-14,1,7,103.57
1,2025-10-14,1,8,102.79
1,2025-10-14,1,9,101.56
1,2025-10-14,1,10,98.8
1,2025-10-14,1,11,105.89
1,2025-10-14,1,12,110.44
1,2025-10-14,1,13,103.23
1,2025-10-14,1,14,71.73
1,2025-10-14,1,15,100.4
1,2025-10-14,1,16,99.15
1,2025-10-14,1,17,99.2
1,2025-10-14,1,18,99.78
1,2025-10-14,1,19,104.05
1,2025-10-14,1,20,104.41
1,2025-10-14,1,21,105.6
1,2025-10-14,1,22,106.21
1,2025-10-14,1,23,103.81
1,2025-10-15,2,0,102.93
1,2025-10-15,2,9,100.42
1,2025-10-15,2,10,96.6
1,2025-10-15,2,11,97.17
1,2025-10-15,2,12,88.81
1,2025-10-15,2,13,67.57
1,2025-10-15,2,14,59.83
1,2025-10-15,2,15,88.66
1,2025-10-15,2,16,96.25
1,2025-10-15,2,17,90.65
1,2025-10-15,2,18,87.32
1,2025-10-15,2,19,72.29
1,2025-10-15,2,20,72.74
1,2025-10-15,2,21,75.06
1,2025-10-15,2,22,78.11
1,2025-10-15,2,23,74.95
1,2025-10-16,3,0,72.97
1,2025-10-16,3,1,72.72
1,2025-10-16,3,2,70.8
1,2025-10-16,3,3,69.66
1,2025-10-16,3,4,72.01
1,2025-10-16,3,5,82.44
1,2025-10-16,3,6,97.03
1,2025-10-16,3,7,103.56
1,2025-10-16,3,8,83.32
1,2025-10-16,3,9,104.07
1,2025-10-16,3,10,101.59
1,2025-10-16,3,11,100.25
1,2025-10-16,3,12,99.57
1,2025-10-16,3,13,99.81
1,2025-10-16,3,14,95.54
1,2025-10-16,3,15,86.96
1,2025-10-16,3,16,69.76
1,2025-10-16,3,17,103.97
1,2025-10-16,3,18,99.5
1,2025-10-16,3,19,102.16
1,2025-10-16,3,20,103.41
1,2025-10-16,3,21,104.53
1,2025-10-16,3,22,105.58
1,2025-10-16,3,23,105.15
1,2025-10-17,4,0,103.99
1,2025-10-17,4,1,100.6
1,2025-10-17,4,2,98.38
1,2025-10-17,4,3,96.37
1,2025-10-17,4,4,97.75
1,2025-10-17,4,5,101.25
1,2025-10-17,4,6,105.08
1,2025-10-17,4,7,107.36
1,2025-10-17,4,8,104.17
1,2025-10-17,4,9,100.17
1,2025-10-17,4,10,92.1
1,2025-10-17,4,11,78.08
1,2025-10-17,4,12,95.49
1,2025-10-17,4,13,76.75
1,2025-10-17,4,14,75.53
1,2025-10-17,4,15,59.24
1,2025-10-17,4,16,55.19
1,2025-10-17,4,17,48.31
1,2025-10-17,4,18,84.04
1,2025-10-17,4,19,89.02
1,2025-10-17,4,20,82.85
1,2025-10-17,4,21,68.28
1,2025-10-17,4,22,73.05
1,2025-10-17,4,23,74.28
1,2025-10-18,5,0,75.01
1,2025-10-18,5,1,72.64
1,2025-10-18,5,2,73.02
1,2025-10-18,5,3,70.41
1,2025-10-18,5,4,71.78
1,2025-10-18,5,5,73.15
1,2025-10-18,5,6,80.82
1,2025-10-18,5,7,96.71
1,2025-10-18,5,8,97.63
1,2025-10-18,5,9,102.78
1,2025-10-18,5,10,99.17
1,2025-10-18,5,11,96.27
1,2025-10-18,5,12,97.91
1,2025-10-18,5,13,99.34
1,2025-10-18,5,14,89.84
1,2025-10-18,5,15,81.49
1,2025-10-18,5,16,81.82
1,2025-10-18,5,17,78.73
1,2025-10-18,5,18,96.35
1,2025-10-18,5,19,94.33
1,2025-10-18,5,20,94.77
1,2025-10-18,5,21,106.11
1,2025-10-18,5,22,109.5
1,2025-10-18,5,23,110.07
1,2025-10-19,6,0,109.22
1,2025-10-19,6,1,106.89
1,2025-10-19,6,2,103.01
1,2025-10-19,6,3,101.35
1,2025-10-19,6,4,101.16
1,2025-10-19,6,5,104.19
1,2025-10-19,6,6,110.88
1,2025-10-19,6,7,113.05
1,2025-10-19,6,8,109.93
1,2025-10-19,6,9,104.07
1,2025-10-19,6,10,101.89
1,2025-10-19,6,11,99.69
1,2025-10-19,6,12,100.86
1,2025-10-19,6,13,96.17
1,2025-10-19,6,14,94.82
1,2025-10-19,6,15,92.15
1,2025-10-19,6,16,84.28
1,2025-10-19,6,17,85.49
1,2025-10-19,6,18,95.09
1,2025-10-19,6,19,93.43
1,2025-10-19,6,20,91.05
1,2025-10-19,6,21,96.81
1,2025-10-19,6,22,103.9
1,2025-10-19,6,23,108.74
1,2025-10-20,0,0,107.03
1,2025-10-20,0,1,104.13
1,2025-10-20,0,2,101.09
1,2025-10-20,0,3,100.73
1,2025-10-20,0,4,103.49
1,2025-10-20,0,5,104.92
1,2025-10-20,0,6,104.96
1,2025-10-20,0,7,106.08
1,2025-10-20,0,8,105.49
1,2025-10-20,0,9,103.23
1,2025-10-20,0,10,99.9
1,2025-10-20,0,11,96.88
1,2025-10-20,0,12,98.14
1,2025-10-20,0,13,98.38
1,2025-10-20,0,14,95.37
1,2025-10-20,0,15,96.59
1,2025-10-20,0,16,95.92
1,2025-10-20,0,17,99.94
1,2025-10-20,0,18,102.11
1,2025-10-20,0,19,103.43
1,2025-10-20,0,20,103.45
1,2025-10-20,0,21,106.22
1,2025-10-20,0,22,106.79
1,2025-10-20,0,23,105.73
1,2025-10-21,1,0,104.18
1,2025-10-21,1,1,100.99
1,2025-10-21,1,2,98.28
1,2025-10-21,1,3,96.6
1,2025-10-21,1,4,99.09
1,2025-10-21,1,5,102.8
1,2025-10-21,1,6,104.55
1,2025-10-21,1,7,105.35
1,2025-10-21,1,8,104.05
1,2025-10-21,1,9,101.75
1,2025-10-21,1,10,99.41
1,2025-10-21,1,11,99.39
1,2025-10-21,1,12,100.37
1,2025-10-21,1,13,98.1
1,2025-10-21,1,14,77.92
1,2025-10-21,1,15,43.58
1,2025-10-21,1,16,57.0
1,2025-10-21,1,17,85.4
1,2025-10-21,1,18,101.14
1,2025-10-21,1,19,103.15
1,2025-10-21,1,20,103.76
1,2025-10-21,1,21,106.24
1,2025-10-21,1,22,107.0
1,2025-10-21,1,23,105.92
1,2025-10-22,2,0,105.34
1,2025-10-22,2,1,103.64
1,2025-10-22,2,2,99.47
1,2025-10-22,2,3,96.92
1,2025-10-22,2,4,98.91
1,2025-10-22,2,5,103.09
1,2025-10-22,2,6,105.96
1,2025-10-22,2,7,106.88
1,2025-10-22,2,8,105.02
1,2025-10-22,2,9,101.12
1,2025-10-22,2,10,98.69
1,2025-10-22,2,11,98.01
1,2025-10-22,2,12,88.66
1,2025-10-22,2,13,77.18
1,2025-10-22,2,14,67.35
1,2025-10-22,2,15,60.16
1,2025-10-22,2,16,64.41
1,2025-10-22,2,17,89.81
1,2025-10-22,2,18,97.8
1,2025-10-22,2,19,105.27
1,2025-10-22,2,20,104.51
1,2025-10-22,2,21,105.73
1,2025-10-22,2,22,107.16
1,2025-10-22,2,23,106.28
1,2025-10-23,3,0,105.55
1,2025-10-23,3,1,101.51
1,2025-10-23,3,2,99.0
1,2025-10-23,3,3,97.98
1,2025-10-23,3,4,98.8
1,2025-10-23,3,5,103.33
1,2025-10-23,3,6,105.43
1,2025-10-23,3,7,107.58
1,2025-10-23,3,8,103.71
1,2025-10-23,3,9,99.71
1,2025-10-23,3,10,98.26
1,2025-10-23,3,11,97.65
1,2025-10-23,3,12,90.06
1,2025-10-23,3,13,60.94
1,2025-10-23,3,14,60.33
1,2025-10-23,3,15,71.27
1,2025-10-23,3,16,57.14
1,2025-10-23,3,17,49.78
1,2025-10-23,3,18,90.64
1,2025-10-23,3,19,101.89
1,2025-10-23,3,20,104.09
1,2025-10-23,3,21,105.62
1,2025-10-23,3,22,106.77
1,2025-10-23,3,23,106.54
1,2025-10-24,4,0,106.15
1,2025-10-24,4,1,102.01
1,2025-10-24,4,2,99.94
1,2025-10-24,4,3,100.1
1,2025-10-24,4,4,100.31
1,2025-10-24,4,5,102.86
1,2025-10-24,4,6,105.79
1,2025-10-24,4,7,107.23
1,2025-10-24,4,8,104.42
1,2025-10-24,4,9,102.57
1,2025-10-24,4,10,99.41
1,2025-10-24,4,11,95.99
1,2025-10-24,4,12,95.78
1,2025-10-24,4,13,94.87
1,2025-10-24,4,14,58.31
1,2025-10-24,4,15,50.09
1,2025-10-24,4,16,48.75
1,2025-10-24,4,17,47.73
1,2025-10-24,4,18,73.98
1,2025-10-24,4,19,69.38
1,2025-10-24,4,20,57.3
1,2025-10-24,4,21,104.95
1,2025-10-24,4,22,106.96
1,2025-10-24,4,23,109.31
1,2025-10-25,5,0,107.86
1,2025-10-25,5,1,105.92
1,2025-10-25,5,2,101.86
1,2025-10-25,5,3,100.95
1,2025-10-25,5,4,102.69
1,2025-10-25,5,5,104.75
1,2025-10-25,5,6,107.8
1,2025-10-25,5,7,103.11
1,2025-10-25,5,8,101.59
1,2025-10-25,5,9,100.05
1,2025-10-25,5,10,98.89
1,2025-10-25,5,11,97.0
1,2025-10-25,5,12,99.79
1,2025-10-25,5,13,96.45
1,2025-10-25,5,14,96.5
1,2025-10-25,5,15,90.73
1,2025-10-25,5,16,90.25
1,2025-10-25,5,17,78.77
1,2025-10-25,5,18,84.94
1,2025-10-25,5,19,64.99
1,2025-10-25,5,20,90.71
1,2025-10-25,5,21,104.19
1,2025-10-25,5,22,108.64
1,2025-10-25,5,23,111.64
1,2025-10-26,6,0,110.84
1,2025-10-26,6,1,110.31
1,2025-10-26,6,2,106.71
1,2025-10-26,6,3,105.57
1,2025-10-26,6,4,104.61
1,2025-10-26,6,5,108.72
1,2025-10-26,6,6,111.34
1,2025-10-26,6,7,110.98
1,2025-10-26,6,8,109.41
1,2025-10-26,6,9,105.59
1,2025-10-26,6,10,99.71
1,2025-10-26,6,11,97.29
1,2025-10-26,6,12,96.68
1,2025-10-26,6,13,71.39
1,2025-10-26,6,14,80.87
1,2025-10-26,6,15,76.47
1,2025-10-26,6,16,54.56
1,2025-10-26,6,17,50.46
1,2025-10-26,6,18,80.48
1,2025-10-26,6,19,87.42
1,2025-10-26,6,20,80.95
1,2025-10-26,6,21,80.36
1,2025-10-26,6,22,83.08
1,2025-10-26,6,23,81.84
1,2025-10-27,0,0,87.25
1,2025-10-27,0,1,92.14
1,2025-10-27,0,2,87.47
1,2025-10-27,0,3,91.48
1,2025-10-27,0,4,97.36
1,2025-10-27,0,5,103.27
1,2025-10-27,0,6,105.14
1,2025-10-27,0,7,106.31
1,2025-10-27,0,8,103.22
1,2025-10-27,0,9,100.71
1,2025-10-27,0,10,94.73
1,2025-10-27,0,11,94.15
1,2025-10-27,0,12,94.45
1,2025-10-27,0,13,92.05
1,2025-10-27,0,14,91.56
1,2025-10-27,0,15,97.15
1,2025-10-27,0,16,99.52
1,2025-10-27,0,17,101.48
1,2025-10-27,0,18,101.41
1,2025-10-27,0,19,103.32
1,2025-10-27,0,20,104.65
1,2025-10-27,0,21,104.96
1,2025-10-27,0,22,105.54
1,2025-10-27,0,23,105.84
1,2025-10-28,1,0,103.83
